ID,DESCRICAO,PRECOVENDA,CODBARRAS
4194,ROLAMENTO  6203 2RS - EVOL,"25,00",4211030000007
4195,ROLAMENTO 6302 2RS - GTOP GBR,"20,00",7899153223939
4195,ROLAMENTO 6302 2RS - GTOP GBR,"20,00",GRA9090
4196,COLETOR YBR SCT,"50,00",7908193633742
4197,COLETOR ADM NXR. 150 GEAP,"40,00",7908193633629
4198,INTERRUP FREIO TRASEIRO YBR 125 FACTOR - MAGNETRON,"35,00",7898485618222
4199,,"55,00",7898644720414
4200,BORRACHA ESTRIBOTITAN BIZ 100/125,"15,00",NULL
4201,TAMPA DO PIAO YBR 125/FACTOR - EVOL,"85,00",431257II
4202,TAMPA PINHAO COMP / TITAN 150 SPORT - AUDAX,"85,00",7899468034671
4203,TENSOR CORRENTE COMANDO TITAN 160 - GEAP,"40,00",7908193661936
4204,TAMPA TANQUE YBR FACTOR/FAZER/LANDER,"65,00",7908193663039
4205,GUIA CORRENTE TRANSMISSAO (BORRACHA) BROS,"40,00",7898590340537
4206,TENSOR CORRENTE COMANDO TITAN 150 - MHX,"40,00",7899468073830
4207,TAMPA TANQUE TITAN 99 150/XR 200 C/CH15 - GEAP,"70,00",7908193655218
4208,TORNEIRA REGISTRO TITAN 150 04-08 - SCT,"50,00",7908193665873
4209,,"65,00",363113II
4210,TAMPA TANQUE TITAN 99 150/XR 200 C/CH15 - SCT,"60,00",7908193663022
4211,CABO DE EMBREAGEM YBR125 00/08 XTZ 125 03 - SCT,"48,00",NULL
4212,DISCO EMBREAGEM CG125/150 DIA-FRAG,"48,00",7898477873875
4213,BUCHA COROA CG125 - VEDAMOTORS,"25,00",7899641839352
4213,BUCHA COROA CG125 - VEDAMOTORS,"25,00",7898420646051
4214,PEDALEIRA TRASEIRA TITAN ES ESQ - GRAPKS,"35,00",7908217211970
4215,PEDALEIRA TRASEIRA TITAN ES DIR 11656- GRAPKS,"35,00",7908217211963
4216,SUPORTE PARALAMA TITAN 2000,"35,00",NULL
4217,SUPORTE PLACA PTO,"25,00",NULL
4218,CAVALETE CENTRAL TITAN ATE  2022,"48,00",7899101621329
4219,EIXO CAVALETE CENTRAL TITAN 125/150 - MONACO,"70,00",7893986231390
4220,CAVALETE LAT YBR 125 06-/FACTOR/FAZER 125/150 C/ PARAFUSO S/ BORRACHA - TORK,"55,00",7899730909621
4221,ESTATOR TITAN 150/SPORT 08 - EVOL 3900300000007,"185,00",3900300000007
4222,ESTATOR TITAN 2003 - 2004 FAN - MAGNETRON,"180,00",7898485614873
4223,ESTATOR CG150 TITAN 2014 E M DIANTE  - MAGNETRON,"195,00",NULL
4224,ESTATOR TITAN 150  MIX FAN 150 ES/ESD/FLEX - EVOL,"185,00",3900240000006
4225,,"195,00",3320620000004
4226,,"195,00",3320670000009
4227,,"195,00",3320640000008
4228,TENSOR CORRENTE COMANDO BIZ 125 92 ELOS - GRAPKS,"75,00",GRA12237
4229,,"180,00",3320630000001
4230,REFIL BOMBA PARA FAN TITAN 160  17-18-19-EMBUS PREMIER,"185,00",7908429107054
4231,ELEMENTO FILTRO DE AR YAMAHA YBR 125 - FILTRAN,"68,00",7899613924093
4232,ESTATOR FAN 125 - EVOL,"185,00",3900130000000
4233,CORRENTE COMANDO TITAN 150 - MHX,"40,00",NULL
4234,CORRENTE COMANDO BIZ/DREAM POP100 84 ELOS - GRAPKS,"95,00",7908217205092
4235,EIXO PINHAO TITAN 150/FAN 125/150  ES 09 - VEI,"98,00",3652830000001
4236,EIXO PINHAO TITAN 150/FAN 125 KS 04-08 - VEI,"98,00",3652810000007
4237,,"95,00",3652870000009
4238,RETENTOR CAMBIO YBR - EVOL,"10,00",4191250000004
4239,EIXO PINHAO TITAN 150 ES 04-08,"95,00",3652880000006
4240,JUNTA KIT MEDIO SIN SELLO DE VALVULA YAM 125,"25,00",7899641806668
4241,JUNTA HDA BIZ 125 VEDA MOTORS,"25,00",7899641814939
4242,JUNTA C/ HOND  CG 125 FAN 09 - VEDAMOTORS,"25,00",7899641811785
4243,JUNTA C/ HOND  TODAY/CG 99 CA CIL/ESC,"25,00",7899641801755
4244,,"40,00",7898442104652
4245,,"185,00",3320680000006
4246,FILTRO DE COMBUSTIVEL MAHLE,"45,00",7892415849304
4247,ESTATOR COMPATIVEL TITAN 02 XLR125 01 EM DIANTE - MAGNETRON,"190,00",7898485614378
4248,KIT CUBO PLATO EMB  BIZ 110 - EVOL,"170,00",3630130000006
4249,KIT CUBO PLATO EMB BIZ 125 - VEI,"180,00",3630120000009
4250,KIT CUBO PLATO TITAN 150/160 PAR,"180,00",363001II
4251,KIT CUBO PLATO TITAN 150/ FAN 125 - EVOL,"175,00",3630010000003
4252,PLATO EMBREAGEM TITAN150/FAN125/150/NXR1,"55,00",GRA9482
4253,,"10,00",7893986150998
4254,,"35,00",7898442100364
4255,,"40,00",7898442100449
4256,,"40,00",7898442102054
4257,,"30,00",7898442102740
4258,,"45,00",7898442106687
4259,,"35,00",7898442100494
4260,,"45,00",7898442103730
4261,,"40,00",7898442102504
4262,,"40,00",NULL
4263,"CACHIMBO DE VELA  GEAP,POP/FAN 09","18,00",NULL
4264,CACHIMBO DE VELA GEAP POP FAN 09,"20,00",NULL
4265,FILTRO AR TITAN/FAN 09/13/POP/BROS/XRE190 AZUL -PLASMOTOS,"70,00",7898442110011
4266,FILTRO AR TITAN/FAN 09/13/POP/BROS/XRE190 VEMELHO -PLASMOTOS,"70,00",7898442110028
4267,FILTRO AR TITAN/FAN 125/ 160 2014 AZUL -OCTOPLUS,"70,00",7898442109749
4268,FILTRO AR TITAN/FAN 125/ 160 2014 VERMELHO -OCTOPLUS,"60,00",NULL
4269,LANTERNA TRASEIRA COMP BROS 160 2013 -PLASMOTO,"120,00",7898442106038
4270,,"85,00",7897846420788
4271,KIT BUCHA DO QUADRO ELASTICO AZUL TODAY/TITAN/TITAN-150,"40,00",7898590340643
4272,,"95,00",7897846421181
4273,,"38,00",3221030000007
4274,SUPORTE DO PEDALEIRA TRAS ESQUERDA,"115,00",NULL
4275,LENTE DA LANT GG 125/FAN/CG/150 TITAN2014 STYLU,"30,00",7897846422164
4276,LANTERNA TRAS  XL/XLS/TODAY/TITAN99 -STYLU,"75,00",7897846421112
4277,,"90,00",7893986193575
4278,BLOCO OTICO NRX 150/ BROS KS/ES/ESD/MIX ATE 2012 -MIX VISION,"65,00",7778897869385
4279,LANTERNA TITAN 150/FAN 150 2009 -EVOL,"75,00",3873070000006
4280,BLOCO OTICO COMP BIZ 125 2013 -  PLASMOTO,"65,00",7898442103570
4281,JUNTA TPA LD DIR CG 125/ES/KS/NXR/150 BROS/CRF230 -VEDA MOTORS,"10,00",7899641801434
4282,CARGUEIRO MOD. TUBO COMPATIVEL C/POP 110I 2016 -PRO TORK,"130,00",7899730949191
4283,PATINS DE FREIO TBK 524 FABRECK,"40,00",NULL
4284,ELEMENTO FILTRO DE AR C100 BIZ/DREAM,"10,00",7895442024003
4285,FILTRO AR TITAN 150/FAN 125-14/ 160  -EVOL,"30,00",3734120000004
4286,ELEMENTO FILTRO DE AR CG/TITAN150 2004,"35,00",7899613921597
4287,ESPELHO RETROVISOR ASA POPULAR H. PAR - GVS,"95,00",7899624002186
4288,FILTRO DE AR ARM 446/1 -TECFIL,"30,00",7891342011464
4289,FILTRO DE AR  BIZ 125 (11-17) -CREVON,"35,00",3734510000003
4290,LENTE DA LANTERNA TITAN 150 VERMELHA- STYLU,"35,00",7897846413476
4291,ALCA MOD. ORIG. COMP. BROSS 125/150 ATE 2008P RATA -PTO TORK,"60,00",7899101664081
4292,ALCA ESPORTIVA ALTA CROMADA FAN 125-2005-2008/TITAN 2000-2004 POLIMET,"90,00",7896963611215
4293,ALCA TRASEIRA ESP CROM TITAN 160 -POLIMET,"115,00",7896963614780
4294,PASTILHA DE FREIO N-906 -COBREQ,"40,00",7892679200040
4295,PASTILHA  DE FREIO NOVA TITAN FREIO (CBS) 2015 (DIANT) -TK FREIOS,"55,00",7898461596360
4296,PASTILHA DE FREIO DFP-20801 DIA-FRAG,"55,00",7898477872151
4297,PASTILHA DE FREIO DFP-20906 DIA-FRAG,"55,00",7898477879730
4298,PASTILHA DE FREIO N-917 -COBREQ,"48,00",7892679200132
4299,PASTILHA DE FREIO DFP-20804 DIA-FRAG,"55,00",7898477873240
4301,ESPELHO DE FREIO DIANT TITAN 150 04-13 -GEAP,"115,00",7908193650978
4302,CUBO DA RODA TRASEIRA RD 125 87/YBR 125 00 -COBREQ,"155,00",7892679250595
4303,CUBO COROA TITAN 160 -EVOL,"120,00",3410020000008
4304,CUBO RODA TRAS NXR/BROS 125/150 DIA-FRAG,"352,00",7898477871130
4305,CUBO DE FREIO TRAS. POP 100 -COBREQ,"120,00",7892679253299
4306,CUBO FREIO TRAS FAN 125 2009 -FABRECK,"215,00",751320394255
4306,CUBO FREIO TRAS FAN 125 2009 -FABRECK,"215,00",751320395573
4307,CUBO DE FREIO DIANT CG TITAN 99/NXR BROS 125 KS/150/160/ ES S/F,"125,00",751320394309
4308,TAMBOR DE FREIO TRASEIRO TITAN 2000 S/B /FABRECK,"185,00",321178
4309,CUBO DA RODA TRASEIRA DA CG 125/TITAN -00 -DIA-FRAG,"190,00",7898477870102
4310,CUBO TRAZEIRO CRIPTON C-100,"185,00",NULL
4311,CUBO RODA DIANT TITAN 150-08/FAN 125-08 - COBREQ,"190,00",7892679250786
4312,CUBO DA RODA DIANT TITAN 150 ESD/ESDD AT 2014 -DIA-FRAG,"180,00",7898477871178
4313,CUBO DA RODA DIANTEIRA DA BIZ 100 -COBREQ,"85,00",7892679250540
4314,INTERRUPTOR DE FREIO DIANT COMPATIVELP/ TITAN 00KS/A50KS/ES KS /ES -EVOL,"20,00",4290100000000
4315,CUBO RODA DIANT TITAN 99/ CG 83 -EVOL,"180,00",3410100000003
4316,CUBO RODA TRAS NXR 125/150 -EVOL,"310,00",3410050000009
4317,JOGO RAIO DIANT BROS 125 DISCO CROM 4 -VEI,"80,00",4146080000007
4318,JOGO RAIO TRAS XTZ250/LANDER TRAS CROM -DDL,"115,00",7898944030336
4319,TUBO INTERNO TITAN 160 2018  LADO DIREITO -EVOL,"120,00",3510800000003
4319,TUBO INTERNO TITAN 160 2018  LADO DIREITO -EVOL,"120,00",3510510000003
4320,ESPELHO FREIO DIANT KS/ES/FAN -TRILHA,"115,00",7899468032745
4321,CUBO DA RODA TRAS POP 100CC - DIAFRAG,"190,00",7898477873417
4322,FLANGE DA RODA TRASEIRA YBR/RD-125/RD-135 -DIA FRAG,"100,00",7898477870331
4323,SUPORT DE COROA CUBO TRASEIRO BOZ 125 (09/..),"110,00",606529837969
4324,PARALAMA DIANT. ADAP P/CG 150 04-08 PRETO INJETADO,"75,00",7898512730019
4325,PARALAMA DIANT 98/00 C/SUP AZUL ABROLHOS P4 (ROXO),"65,00",7898421572052
4326,PARALAMA DIANT . ADAPT. TITAN 98/99 (C/SUSP) VERMELHO -MELC,"65,00",7899093601521
4327,PARALAMA DIANT 125CC PRETO INJ (ADP D/FAN 05/13),"75,00",7898421577040
4329,PARALAMA DIANT 99/00 C/SUSP AZUL,"65,00",7898421572069
4330,PARALAMA DIANT 99/00 C/SUSP VD RIVIEIRA,"65,00",7898421572083
4331,SUP. PARA FAROL FAN 125 05-08/ TITAN 2000-004 -POLIMET,"75,00",7896963610638
4332,SUP. PARA FAROL FAN 150 05-08 PRETO -POLIMET,"75,00",7896963610652
4333,MOLA GARFO DIANTEIRO  TT150/FAN150 -ARBYN,"120,00",7898924003817
4334,CILINDRO EXTERNO TITAN 150 9-12 ESD ESQ -SCT,"180,00",7908342712151
4335,CAPA BANCO UNIV GG -GEAP,"50,00",7908193654013
4336,CAPA POP 110 2016 - ROTAN,"35,00",7898673460305
4337,CAPA DE BANCO KIT 160/160/FAN125 -CAPAS CAPIXABA,"40,00",606529373610
4338,CAPADE BANCO P/ TITAN  99 -GRAPEX,"35,00",GRA 7270
4339,CONJ CARENAGEM RABETA ADP CG125-FAN11/13 VERMELHO -MELC,"115,00",7899093624179
4340,PROTETOR DE TANQUE FAN 160 16-19 ES -PRETO (NAO ORIG)-SPORTIVE,"170,00",7898574858256
4341,ABA TANQUE PINT (PAR) ADAPTAVEL FAN150-14 VERMELHO -PARAMOTOS,"145,00",7898457512350
4342,PROTETOR DE TANQUE FAN-14 ESD/EX -VERMELHO PEROLIZADO -SPORTIVE,"180,00",7898574854975
4343,PROTETOR DE TANQUE FAN 125 14 ES/ESD/FAN 150E SDI 2014-VERMELHO -SPORTIVE,"145,00",7898574854890
4344,X PEDAL PART YBR/ FACTOR,"60,00",7908193654679
4345,PEDAL CAMBIO BIZ 100 KS,"48,00",NULL
4346,X RAIO CROM TRAS BIZ/POP 4MM,"70,00",7908193655690
4347,RAIO DIANT  POP 100/C-100 DREAM 2.9MM CROM GRA17926,"70,00",GRA17926
4348,,"30,00",NULL
4349,RAIO CROMADO GP7 (D) BIZ100/125 - GP,"65,00",7899248186811
4350,,"35,00",7898442100111
4351,MANICOTO ESQUERDO XL 125/250,"25,00",7898435531106
4352,MANICOTO ESQ. DTZ/DT200/XT600 - COMETA,"30,00",7898435531137
4353,MANETE ESQ.NXR125/BROS ES - PROTEC,"25,00",7341130010389
4354,MANETE DO FREIO CURTO TODAY/XLR/XLX,"25,00",7898435533292
4355,MANETE DO FREIO CURTO TWISTTER,"20,00",7898435533254
4356,,"30,00",7898435536149
4357,MANETE EMBREGAGEM  FACTOR POLIDO,"30,00",7898435536170
4358,MANETE DA EMBREAGEM  CG 92-95 TITAN-ES-KS,"30,00",7898435530840
4359,RAIO DIANT  TODAY/TITAN 125 83/1999 4MM CROM 17928,"70,00",7908217212106
4360,RAIO DIANT  TODAY/TITAN 125 83/1999 4MM CROM 13168,"70,00",7908217212205
4361,X RAIO CROM DIANT YBR/CROM/FACTOR DISCO,"70,00",2714060000136
4362,X RAIO CROM TRAS XTZ250 LANDER 4MM,"70,00",7908193691971
4363,RAIO DIANT NXR150/160/ES/ESD 4MM CROM,"70,00",7908217223157
4364,X RAIO CROM DIANT NXR 125/150 4MM,"70,00",7908193655638
4365,RAIO ZINC C/NIPLES MOTOCICLETA XL 125 DIANT,"85,00",7898432160613
4366,JOGO RAIO TRAS BROS 160 FREIO A DISCO 3.8MM,"70,00",4146150000005
4367,X RAIO CROM DIANT  TITAN 00 KS/150 4MM,"70,00",7908193655751
4368,"RAIO XL NX XR TRAS CROM 3,2 MM","85,00",7898944030466
4369,X RAIO CROM DIANT NXR 125/150 4MM,"70,00",7908193655911
4370,RAIO XTZ 125 TRAS C/ NIPLE - ENINCO,"85,00",7898432160842
4371,RAIO TRASEIRO BIZ 100 IKS,"70,00",NULL
4372,RAIO TRASEIRO NXR 125 IKS,"70,00",7898440474450
4373,RAIO TRASEIRO NXR 150 IKS,"70,00",7898440474467
4374,RAIO MOTO CROMADO BROS 125/150 T 4MM  VEI,"85,00",4146050000006
4375,VISEIRA SAN MARINO AMARELA,"18,00",7898357416420
4375,VISEIRA SAN MARINO AMARELA,"18,00",7898524333192
4376,"X VISEIRA INTERLAGOS 0,75MM CRIST GOW","15,00",7908193669505
4377,MANETE DA EMBREAGEM  CG 92-95 TITAN-ES-KS CROM,"35,00",7898435531038
4378,MANETE DA EMBREAGEM  CG 92-95 TITAN-ES-KS CROM,"35,00",7898435530963
4379,MANETE DO FREIO CURTO  CG92A95,"30,00",7898435533247
4380,MANETE DO FREIO CURTO  CG92A95,"30,00",7898435533230
4381,REDE ELASTICO AMARELA,"30,00",7899276598426
4382,APARABARRO HONDA GRANDE,"25,00",7899276519391
4383,COROA  ABSOLUTE NARROW WIDE ALUMINIO 7075,"160,00",6940194025684
4384,TRAVA GUIDAO  DOURADO7890000133906,"3,00",7890000133906
4385,FITA ADESIVA REFLETIVA PARA ARO DE RODA LARANJA,"45,00",7908136409199
4386,FITA ADESIVA REFLETIVA PARA ARO DE RODA AZUL,"45,00",7908136409168
4387,FITA ADESIVA REFLETIVA PARA ARO DE RODA AMARELA,"45,00",7908136409151
4388,,"10,00",7898098370579
4388,,"10,00",7908193623422
4388,,"10,00",7908193622296
4389,TAMPA DE PITO PROTETOR DE VALVULA  DADO SORTIDO,"10,00",7898675530013
4390,TAMPA DE PITO PROTETOR DE VALVULA  BALA SORTIDO,"10,00",7898675530211
4391,TAMPA DE PITO PROTETOR DE VALVULA  CAVEIRA,"10,00",7898098370647
4392,ADESIVO DECORATIVO TANQUE TAMPA TITAN VALENTINO ROSSI,"30,00",7899276541675
4393,ADESIVO DECORATIVO TANQUE TAMPA TITAN BRASIL BANDEIRA,"30,00",7899276586966
4394,ADESIVO DECORATIVO TANQUE TAMPA TITAN  MONSTER VERDE,"30,00",7899276576318
4395,ADESIVO DECORATIVO TANQUE TAMPA  RED BULL,"30,00",7893986155467
4396,PARALAMA DIANT FAZER 150 13/15 FACTOR125 E D13A22 16/17PTO PIN,"90,00",NULL
4397,TAMPA LATERAL FAN 160 ESD 2016 E FAN 160 CARGO 160 CARGO 2016 - INJET,"185,00",7898574856726
4398,TAMPA LATERAL FAN 160 ESD 2018 A 2018 INJECT,"185,00",7898443608982
4399,COMPLEMENTO INFERIOR DA TAMPA LATEREAL DAP. P/ TITAN 150 2008/08 S/ADES - PRETO INJECT,"85,00",7899988702548
4400,PARALAMA DIANT BIZ 125 VERMELHO CARUARU 2005/08,"75,00",7898512733836
4401,CARENAGEM FAROL PINT BIZ 100 98/2005 - PARAMOTOS,"90,00",7898457510615
4402,CARENAGEM DO FAROL COMPATIVEL A BIZ 125 KS/ES 2006 A 2010 PRETO,"115,00",7899237143398
4403,PARALAMA DIANT. BIZ125 EX 2015 - BRANCO FOSCO,"95,00",7899093628023
4404,KIT RABETA  TITAN 160 EX 2016 VERMELHO PEROL,"155,00",7898574857075
4405,KIT RABETA  TITAN 150 14 -15 / FN 125/150 14 - PRETO - SPORTIVE,"135,00",7898574855200
4406,KIT RABETA LATERAL FAN 150 2015 VERMELHA,"148,00",78906121996
4407,KIT FAROL E CARENAGEM CAMPARTIVEL TITAN 2010 PRETA,"115,00",7898442103082
4408,CARENAGEM LAT TITAN 150 2014  KS/ES/ESD 04/08 PRETO,"85,00",7898443619131
4409,CARENAGEM LAT FAN 125 014 PRETA INJ,"120,00",7898442104065
4410,CARENAGEM FAROL COR ADAP. BROS 150 PRETA TODOS OS ANOS,"75,00",7899237161454
4411,CARENAGEM FAROL NXR125/150 03/05-07-08 VERM,"80,00",7899093608605
4412,PARALAMA TRAS NXR160 PARALAMA DIANTEIRP XLR 125 97/02,"95,00",NULL
4413,KIT FAROL E CARENAGEM CAMPARTIVEL TITAN160 PRETA,"350,00",7898442104959
4414,CARENAGEM LAT TITAN 150 2015 VERMELHA,"120,00",7898442104256
4416,RABETA TITAN 160 2009/13 LAT. CINZA 2012 ESD METAL / CENTRAL PRETA,"145,00",7898457509008
4417,RABETA FAN 150 MIX 2009 PRATA TWISTER S ADES,"125,00",7898959292880
4418,RABETA KIT FAN 150 ESDI 2014 AZUL PEROLIZADO,"148,00",7898574855101
4419,PARALAMA DIANT  125CC 01/00/04 VERMELHO IPIRANGA FAN 2006,"65,00",7898421577491
4420,RABETA  150 KS/ES/EX 10/13 PRETO PINTADA COM VERNIZ,"115,00",7898940972128
4421,CJ CAREN. ASS. ADAP. CG125 FAN 09/13 PRETO,"145,00",7899093623424
4422,RABETA  TITAN 160 EX 16 A 18 LATERAIS PINT. PRETO,"165,00",7898574857044
4423,RABETA  FAN 09 PRETA,"120,00",NULL
4424,PARALAMA DIANT TITAN 02/03 KS/ES S/ SUP,"65,00",7899101657090
4425,RABETA FAN 150 2012 CVINZA META GRAFITE,"130,00",NULL
4426,PARALAMA NXR 150 VERMELHO CACUCAUIA,"148,00",7899988705792
4427,PARALAMA DIANTEIRO NXR 125 BROS 2013,"95,00",7898512737278
4428,TAMPA LAT PINT (PAR) ADAP T-160 16/ COR PRETO 19/20 -PARAMOTOS,"160,00",7899237101535
4429,PARALAMA DIANT. ADAP. P/FAN 160 17-18 VERMELHO GUARAU- PLASMOTO,"85,00",7899988706072
4430,PARAL. DIANT. ADAPT. POP 100/110I/15-19 BRANCO ROSS -MELC,"90,00",7899093629853
4431,PARALAMA DIANT 150 -06/07 VERMELHO BROMERIA,"85,00",7898421577880
4432,PARAL. DIANT. ADAP. FACTOR 125-14 -PARAMOTOS,"95,00",7898457516143
4433,PARALAMA DIANTEIRO COMPAT. PRETO 15/17 - PLASMOTO,"85,00",7898442105345
4433,PARALAMA DIANTEIRO COMPAT. PRETO 15/17 - PLASMOTO,"85,00",399326
4434,PARALAMA DIANT. ADAP P/CG 150-14 BRANCO NH196,"98,00",7898421570911
4435,TAMPA LAT ADAP YBR 125 FACTOR 09-10 CINZA,"117,00",7899988701725
4436,CARENAGEM FAROL PINT BIZ 03-04 VERDE - PARAMOTOS,"90,00",7898443603703
4437,CARENAGEM FAROL NXR 150 BROS 04-08 PRETO -MELC,"90,00",7899093608629
4438,CARENAGEM FAROL NXR 150 BROS 04-08 VERMELHO -MELC,"90,00",NULL
4439,CARENAGEM DO FAROL ADAP. BIZ 125 05-10 PRETO -PARAMOTOS,"115,00",7898457511414
4440,PARALAMA DIANT TITAN/FAN 150  09 -13 PRETO -SPORTVIVE,"85,00",7898469158775
4441,CONJ CARENAGEM (RABETA) ADPT TITAN 99-00 VERDE -MELC,"85,00",7899093603594
4442,CONJ CARENAGEM (RABETA) ADPT TITAN 99-00 R250 VERMELHO,"85,00",7898421574001
4443,CARENAGEM DO FAROL COMPATIVEL A BIZ 125 KS/ES 2006 A 2010  BEGE,"115,00",789237143368
4444,PARALAMA TRAS. B ADAPT. TITAN 125 CARGO 125 00-04/FAN125 05-08 -RETRO,"80,00",7899093609602
4445,CARENAGEM DO FAROL ADAP. BIZ 05 VERDE PEROL -PARAMOTOS,"95,00",7898443603819
4446,GUIDAO CROM FAN 125 14-15/FAN 150 14-15/ TITAN 150 14-15 -POLIMET,"90,00",7896963612700
4447,GUIDAO ORIG COMPAT C/YBR FACTOR 2009 -PRO TORK,"75,00",7908285479098
4448,PARALAMA DIANT 150 - 2008  PRATA LUMIAR METALIC,"85,00",7898421577958
4449,PARAL DIANT  ADAP FAN 160 22 ZUL -PARAMOTOS,"115,00",NULL
4450,RABETA 150 S/ ADES 2008 PRATA LUMIAR METAL,"95,00",7898512733300
4451,PARALAMA TRAZEIRO COMP TODAY/TITAN PTRETO 90-99 -ESPORTVIVE,"65,00",7898443607978
4452,CARENAGEM LAT (PAR) + FAROL COR POP 110 16-19 -PARAMOTOS,"425,00",7898457519625
4453,,"30,00",7898431696120
4454,GUIDAO  ORIG COMPT TT/FAN 125/150 04/08 -PRO TORK,"78,00",7899101621442
4455,PROTETOR BARRA DUPLA TITAN 150/FAN150 -14 PRO TORK,"120,00",7899101698246
4456,TAMPA  LAT COMP TT 150 KS/ES/ESD 04-05 VERMELHO -SPORTVIVE,"85,00",7898443619049
4457,CARENAGEM LAT (PAR) BROS 150 09-12 AMARELO -PARAMOTOS,"100,00",7899237186464
4458,TAMPA  LAT 00/04,"75,00",7898421576432
4459,PARALAMA DIANTEIRO TITAN 160 22 24/FAN 150 14-15 -SPORTVIVE,"90,00",7898574854333
4459,PARALAMA DIANTEIRO TITAN 160 22 24/FAN 150 14-15 -SPORTVIVE,"90,00",7898442110189
4460,TAMPA LAT 150 - 2008  PRATA LUMIAR METALIC,"85,00",7898512733188
4461,CADEIRINHA CARONA BIKE RED CINZA,"170,00",NULL
4462,CACHIBO VELA POP / FAN 09,"18,00",7908193691162
4463,CONJ. INTER. LUZ CONDOR L. ESQUERDO TITAN 150 ES/ESD,"85,00",7899248164192
4464,CONJ. INTER. LUZ CONDOR L. ESQUERDO CG 150  2009/,"85,00",7899248142855
4465,,"60,00",3470140000005
4466,CHAVE DE PARTIDA BROS 150 ES 09-15,"65,00",347272II
4467,CHAVE DE LUZ CG125 TITA-CARGO 125 02-04 11 FIOS,"85,00",347042II
4468,INTERRUPTOR FREIO NXR BROS 150  ESD 2006,"60,00",7893986552662
4469,CHAVE DE LUZ COMPATIVEL YBR125/FACTOR125/XTZ 125 TODAS,"85,00",3472140000009
4470,CHAVE DE LUZ CG125 TITAN KS/CARGO 95-99,"85,00",7898508611261
4471,ANEIS DE PISTOES HONDA 125 TODAY / TIOTAN CDI DE,"90,00",7894766440414
4472,"ANEIS DE PISTOES HONDA 125 TCG, ML, TURUNA","90,00",7894766438923
4473,CHAVE DE LUZ P/ NXR160  BROS 2015 - MAGNETRON,"95,00",7899761403624
4474,CHAVE DE LUZ POP 110I 2016 EM DIANTE - MAGNETRON,"90,00",7899761404287
4475,CHAVE DE LUZ COMPATIVEL XLR 125 - MAGNETRON,"95,00",7898508611308
4476,ANEIS  CG160 TITAN KS/ES/ESD CG160 JOB,"90,00",7894766555262
4477,KIT PISTOES COM ANEIS MOTOR BIZ 100 CC METAL LEVE,"95,00",7894766443576
4478,CABO EMB TITAN 99 336109 - VEI,"30,00",3361090000002
4479,CABO ACELERDOR FAN125 09 336236,"25,00",3362360000005
4480,,"75,00",7899468006210
4481,EIXO BALANCA YBR/FACTOR 125 00/12  - EVOL,"85,00",3653460000003
4482,EIXO DO QUADRO ELAST. 4BU NYLON TITAN 2000 - VALCLA,"80,00",7898442284743
4483,,"65,00",3820970000001
4484,,"65,00",7908193636910
4485,,"65,00",3821000000008
4486,,"68,00",7898517295353
4487,,"60,00",7895797880637
4488,ENGRENAGEM DESMULIPLICADOR TITAN 150 - EVOL,"55,00",368057
4489,,"28,00",7898457494397
4489,,"28,00",7898457494304
4490,,"8,00",7898590342401
4491,,"35,00",7898590340056
4492,JG JUNTA COMP POP 110I 15/ BIZ 110I16 C/ ORIG,"50,00",7899641859961
4493,JG JUNTA  CG 125 FAN 09,"50,00",7899641811945
4494,ENGRENAGEM DESMULIPLICADOR  FAN12509 ES/ TITAN 150 ESD - EVOL,"55,00",NULL
4495,ENGRENAGEM VELOCIMETRO XTZ 03/08 - TRILHA,"40,00",NULL
4496,,"8,00",7898590340186
4497,EIXO RODA TRAS DIANT TITAN 150 C/ PORCA,"40,00",NULL
4498,EIXO RODA TRAS DIANT  BROS 125/150 C/ PORCA - EVOL,"40,00",NULL
4499,ENGRENAGEM VELOCIMETRO  COMPLETA  NXR 150 03/10,"55,00",7899468018664
4500,JG JUNTA COMP POP 110I 15/ BIZ 110I 15 BIZ 110I 15 LD,"18,00",7899641859909
4501,JUNTA TAMPA VALVULA POP 110 / BIZ 110,"38,00",7893986534330
4501,JUNTA TAMPA VALVULA POP 110 / BIZ 110,"38,00",442810II
4502,,"28,00",7898590340766
4503,EIXO DIANT TITAN 150 C/PORCA  - EVOL,"35,00",3653510000007
4504,,"65,00",7895797881368
4505,ENGRE + PINHAO VELXLR/NXR  FERRO,"40,00",368056AM
4506,EIXO RODA TRAS POP C/ PORCO,"35,00",7908193663602
4507,,"80,00",7898442286914
4508,PARAL. DIANT. SUP. GARAFFINHA,"25,00",4713095664335
4509,,"25,00",VE10001000661
4510,,"8,00",7897570135460
4511,EIXO BALANCA NXR 125/150 BROS - EVOL,"85,00",365340II
4512,RETENTOR  BENGALA YBR 125 / FAZER 150 2012,"20,00",7894873027836
4513,EIXO RODA  DIANT TITAN KS ES CG125/ ML 190MM,"35,00",3653550000005
4514,,"30,00",7898421576951
4515,,"23,00",7893986233776
4516,BUCHA COROA YBR FAZER 250,"23,00",7893986133823
4517,"BUCHA CUBO TRASEIRO TITAN 125 00/04 TITAN 150 KS, ES, ESD, KSE","11,00",NULL
4518,,"80,00",3330590000003
4519,,"30,00",7898590340360
4520,RETENTOR BENGALA BIZ 100/BIZ 125 - 11-DREAM EVOL,"18,00",4191550000001
